synset	lemma	annotation	goodness label
09273130-n	bara	KEEP	O
14062725-n	ketagihan	KEEP	Y
15196537-n	musim natal	KEEP	X
01214265-v	meluwengkan	DELETE	O
00616913-a	tumis	KEEP	None
02697725-v	insan	DELETE	O
01410606-a	merupai	DELETE	Y
02069355-a	lain	KEEP	Y
07557434-n	persantapan	DELETE	O
08226335-n	perkotaan	KEEP	None
01157517-v	memenatkan	DELETE	O
05145118-n	berbiaya	KEEP	X
01654628-v	menjadikan	KEEP	O
08663354-n	puncak	KEEP	Y
05938314-n	dunia kecil	KEEP	X
02133435-v	tampaknya	KEEP	O
09291513-n	biji	KEEP	O
01740892-a	damai	KEEP	Y
02679899-v	meneruskan	KEEP	O
02627934-v	menghendaki	DELETE	O
00235435-n	pada awalnya	KEEP	X
01180351-v	menghidangkan	KEEP	O
02209745-v	mengambil	DELETE	O
01002740-v	membuat film	DELETE	X
07400156-n	siulan	KEEP	O
07578363-n	hidangan	KEEP	O
06797169-n	tanda	KEEP	O
07293180-n	layanan	KEEP	O
00874806-n	peringkat	KEEP	None
02788148-n	langkan	KEEP	O
00559690-a	sesak	KEEP	O
04728068-n	kualitas	KEEP	O
02418421-v	bermain	KEEP	O
00599992-v	memeriksa	DELETE	O
00786195-n	usaha	KEEP	Y
15212455-n	agustus	KEEP	O
00014858-s	dalam jumlah besar	KEEP	None
07804323-n	beras	KEEP	Y
90000333-n	nasi padang	KEEP	None
01158181-v	makan	DELETE	O
01621219-v	menyapu	KEEP	O
02699941-v	tepat	KEEP	O
05385534-n	hati	KEEP	O
02635956-v	mengiring	DELETE	O
02322213-n	kaki	KEEP	O
07588947-n	stew	KEEP	L
00813790-v	menuju	DELETE	O
02567147-v	melanggar	KEEP	O
00812952-a	dini	KEEP	O
00456151-v	merendam	KEEP	O
06687883-n	visa	KEEP	None
11683989-n	biji	KEEP	O
05200670-n	kondisi	KEEP	None
01166351-v	makanan	KEEP	X
00815941-a	ke-19	KEEP	None
07825972-n	kecap	KEEP	O
04334599-n	jalan	KEEP	O
01376355-a	legendaris	KEEP	O
02620587-v	menjadi	KEEP	O
02544348-v	berpetualang	KEEP	X
02729965-n	gadget	KEEP	X
03671473-n	garis lurus	DELETE	X
80000983-n	Bhaskar's Academy of Arts	KEEP	None
08665504-n	kota	KEEP	Y
03732114-n	mausoleum	KEEP	O
01505254-v	memikat	KEEP	Y
80001382-x	hm	KEEP	None
02238128-a	canggih	KEEP	None
15148707-n	tahun 1900-an	KEEP	None
02502016-a	bernilai	KEEP	O
02734725-n	arsitektur	KEEP	O
00542120-v	kondisi	DELETE	O
05899087-n	program	KEEP	Y
13659162-n	m	KEEP	None
00771632-v	menuju	DELETE	O
02388403-v	membina	KEEP	O
01816376-a	favorit	KEEP	O
08593262-n	tali	DELETE	O
07933274-n	tea	KEEP	None
01072262-v	bertarung	KEEP	Y
01586342-a	cantik	KEEP	O
00128168-r	biasa	KEEP	None
09885145-n	pembeli	KEEP	O
02193647-a	75%	KEEP	None
00144722-r	tetap	KEEP	O
02452885-v	larang	KEEP	Y
00756076-v	mengarik	DELETE	O
08588152-n	di dlm	DELETE	X
00750926-a	lancar	KEEP	O
01462005-v	mengocok	DELETE	O
04076533-n	replika	KEEP	O
02603699-v	berdiri	KEEP	O
00734054-v	membawa	DELETE	O
90000302-n	hainan	KEEP	None
02198302-a	200	KEEP	None
01981036-v	mendarat	KEEP	O
00230746-v	menjadi	KEEP	O
02636810-v	masuki	KEEP	None
04727214-n	udara	KEEP	O
01665184-a	mulut	KEEP	O
01627355-v	menghasilkan	KEEP	O
00019613-n	inti	KEEP	Y
00630960-n	yoga	KEEP	L
01382086-a	besar	KEEP	Y
06339416-n	gelar	KEEP	None
06514093-n	kisah	KEEP	O
10176679-n	pekerja	KEEP	O
01856626-v	bermigrasi	KEEP	Y
05795460-n	reservasi	KEEP	None
00883297-n	pendidikan	KEEP	Y
00039916-n	jemput	KEEP	O
05982915-n	ide	KEEP	Y
90000101-n	smith street	KEEP	None
01314537-a	keturunan	KEEP	O
02278011-a	khas	KEEP	O
14416089-n	privasi	KEEP	O
07580253-n	makanan spesial	DELETE	X
05839024-n	keragaman	DELETE	O
01659117-a	terbuka	KEEP	O
02699497-v	merupakan	KEEP	O
02196107-a	ratusan	KEEP	None
09358226-n	bulan	KEEP	Y
02157100-v	menghasilkan	KEEP	O
02834778-n	sepeda	KEEP	O
01518878-n	ostrich	KEEP	None
04783247-n	keaslian	KEEP	O
00527870-a	luas	KEEP	O
00103194-r	semula	KEEP	M
02355596-v	membuatkan	DELETE	O
02620587-v	makhluk	DELETE	O
05763412-n	identitas	KEEP	None
02260730-a	kering	KEEP	O
10918558-n	curtis	KEEP	None
00113082-r	sebalik	KEEP	None
03729951-n	bahan	KEEP	O
01157517-v	menghabiskan	KEEP	O
04849241-n	kebaikan	KEEP	Y
07966927-n	bisnis	KEEP	O
00576451-n	aksi	KEEP	L
02743214-v	berasal dari	KEEP	X
10471250-n	pendeta	KEEP	O
02869563-a	melihat	KEEP	Y
02686471-v	mempengaruhi	DELETE	None
13926786-n	kedudukan	DELETE	O
06400849-n	bunga rampai	KEEP	O
14802450-n	besi	KEEP	Y
14479615-n	wujud zat	DELETE	X
01168468-v	makan	KEEP	Y
01640207-v	menciptakan	KEEP	O
01167981-v	bersantap	KEEP	Y
15113229-n	masa	KEEP	O
02629535-v	mempunyai	KEEP	Y
00986027-a	gemuk	KEEP	Y
08569998-n	lahan	KEEP	None
00343249-n	spin	KEEP	None
05132340-n	permukaan laut	KEEP	None
07578879-n	mencicipi	KEEP	O
00710005-v	kelola	KEEP	O
01027174-v	memberi	DELETE	O
08652970-n	angkasa	DELETE	O
04546855-n	dinding	KEEP	Y
00061528-r	tiba-tiba	KEEP	O
90000035-n	fried hokkien mee	KEEP	None
14473222-n	rezeki	KEEP	O
01664172-v	menyediakan	KEEP	Y
02383440-v	meninggalkan	KEEP	O
02020590-v	sampai	KEEP	O
14434329-n	profil	KEEP	O
00419908-n	penganiayaan	KEEP	O
03249569-n	genderang	KEEP	None
03972524-n	kantung	KEEP	O
04105068-n	atap	KEEP	O
00529657-a	tenang	KEEP	O
09534187-n	Kwan Im	KEEP	None
06783768-n	perkara	KEEP	O
00520214-a	seluruh	KEEP	Y
01455754-v	naikkan	KEEP	None
00249501-n	perkembangan	KEEP	Y
07481951-n	romantis	KEEP	O
00939277-v	dijelaskan	KEEP	X
07628870-n	cake	KEEP	None
07783667-n	ikan bilis	KEEP	None
02713594-n	sayap	KEEP	X
01733477-v	diadakan	KEEP	X
80001272-v	timbul-tenggelam	KEEP	None
01653873-v	dibuat	KEEP	None
02218547-a	tiga	KEEP	O
00463543-n	pertandingan hoki	KEEP	X
02285629-v	temukan	KEEP	None
02262752-v	menyuguhkan	KEEP	None
01156834-v	pesan	KEEP	None
90000222-n	ila Anda	KEEP	None
10546633-n	pelaut	KEEP	Y
00586262-n	tugas	DELETE	O
08287844-n	budaya	KEEP	X
01604000-a	barat daya	KEEP	O
08688247-n	kawasan	KEEP	Y
06831177-n	a	KEEP	L
04412901-n	terminal	KEEP	O
02960686-a	belanda	KEEP	None
00468795-a	merebak	KEEP	O
00799076-v	mengganjur	DELETE	O
14625458-n	logam	KEEP	Y
05833840-n	pikiran	KEEP	None
00688377-v	andalkan	KEEP	None
02568672-v	dipraktikkan	KEEP	None
01780740-a	jiwa	KEEP	O
00296585-n	prosesi	KEEP	None
00018189-r	sampai-sampai	KEEP	O
04683136-n	streak	KEEP	None
01262936-v	terkupas	KEEP	Y
00952867-a	dalam	KEEP	O
02077656-v	bekali	KEEP	None
02423183-v	dibiarkan	KEEP	X
02204472-a	ke-19	KEEP	None
00043794-r	nya	DELETE	None
00450070-n	pacuan	KEEP	None
00487198-a	umum	KEEP	O
07811416-n	rempah	KEEP	Y
01026095-v	menyebut	KEEP	O
01410363-a	berbeda	KEEP	None
02744451-v	mampu	KEEP	Y
04530566-n	kapal uap	KEEP	None
00920336-v	dapat melihat	KEEP	L
00955148-v	berarti	KEEP	O
05840188-n	genre	KEEP	O
00751567-v	memberi perintah	DELETE	X
00043765-a	ada	KEEP	O
13863771-n	garis lurus	DELETE	X
00009966-r	harap	KEEP	None
00127948-a	yang berikut	KEEP	X
00674158-n	bedah	KEEP	None
03788195-n	masjid	KEEP	Y
01190948-v	menikmati	KEEP	O
01382086-a	banyak	KEEP	O
07260623-n	standar	KEEP	O
02294436-v	melaksanakan	KEEP	O
80001300-n	Sriwijaya	KEEP	None
09270894-n	alam	KEEP	O
01966861-v	berkeliling	KEEP	None
04869569-n	integritas	KEEP	None
01712704-v	digelar	KEEP	None
90000028-n	east coast lagoon food village	KEEP	None
05018103-n	cahaya	KEEP	O
09686401-n	eurasi	KEEP	None
13464820-n	evolusi	KEEP	O
05812038-n	tengah	KEEP	None
06482401-n	hal	KEEP	O
06316048-n	frasa	KEEP	O
01843380-a	disediakan	KEEP	X
07540602-n	kekecewaan	KEEP	Y
00813790-v	menghantar	DELETE	O
00507053-r	begitu	KEEP	O
02118476-v	melihat	KEEP	Y
00417413-a	bersih	KEEP	Y
00009966-r	silahkan	KEEP	None
08594286-n	talian	DELETE	None
02359340-v	mendapat	KEEP	O
03671668-n	barisan	DELETE	O
00601659-v	percaya	KEEP	Y
00560100-a	penuh	KEEP	L
01269073-a	kelaparan	KEEP	Y
07780627-n	tuna	KEEP	None
06403393-n	tangan	KEEP	O
03142834-n	kristal	KEEP	Y
03965456-n	pertokoan	KEEP	None
03757138-n	mrt	KEEP	None
05923696-n	sejati	KEEP	O
02964389-n	bobot	KEEP	O
14434866-n	penekanan	KEEP	O
10352299-n	tetangga	KEEP	Y
00421535-v	meninggalkan	KEEP	O
02737876-v	kepunyaan	DELETE	O
80001609-n	partikel gramatikal	KEEP	None
01168468-v	santap	KEEP	Y
02677567-v	melibatkan	KEEP	O
01893988-v	alih	KEEP	Y
01471538-a	utama	KEEP	Y
02713594-n	ruang tambahan	KEEP	X
00586262-n	benteng	DELETE	O
01197014-v	makan	KEEP	O
03671473-n	para hadirin	DELETE	None
08673395-n	kawasan	KEEP	O
02006834-v	tiba di	DELETE	X
01180351-v	menyajikan	KEEP	O
07672421-n	lemak babi	KEEP	X
00755745-v	menyana	DELETE	None
00394813-v	membancuhkan	DELETE	O
02756346-a	setempat	KEEP	O
00024996-s	pengalaman baru	KEEP	None
02297948-v	memberikan	KEEP	O
00106456-a	sedikit	KEEP	None
00190653-a	cerdas	KEEP	O
01051410-a	celaka	KEEP	L
01686439-a	orisinal	KEEP	None
02108026-v	alami	KEEP	None
01633343-v	ide	KEEP	None
00928371-n	rancangan	KEEP	O
13969700-n	kedamaian	KEEP	O
02006834-v	menyentuh	DELETE	O
01436003-a	tersingkat	KEEP	None
11418460-n	nasib baik	KEEP	Y
01179865-v	menyuap	DELETE	O
04295881-n	bowl	KEEP	None
00294459-r	alhasil	KEEP	O
80001051-n	C. K. Tangs	KEEP	None
02040709-v	berlutut	KEEP	O
00887463-v	dipersembahkan	KEEP	None
00119139-r	tapi	KEEP	O
03154886-a	mencari	KEEP	O
00699626-v	memutuskan	KEEP	O
03040587-n	pencuci	KEEP	O
13782033-n	kewajiban	KEEP	O
13421832-n	anggaran	KEEP	O
00328015-n	kembali	KEEP	Y
03699975-n	loket	KEEP	Y
13349662-n	simpanan	KEEP	O
00568304-a	lepas	KEEP	None
01881180-v	menjelajahi	KEEP	O
00596644-v	pengalaman	KEEP	O
01218327-n	reservasi	KEEP	None
00347610-v	makan	DELETE	O
04954920-n	semarak	KEEP	None
02681795-v	pertahankan	KEEP	L
13987423-n	kebahagiaan	KEEP	O
09612848-n	konsumen	KEEP	Y
00681429-v	mengevaluasi	KEEP	O
00147876-r	senang	KEEP	O
02614181-v	berumah	DELETE	O
13255145-n	pendapatan	KEEP	Y
08594286-n	rangka	DELETE	O
05985602-n	dongeng rakyat	KEEP	None
02493030-v	melihat	KEEP	O
04319937-n	jangkungan	KEEP	O
00213794-v	bisa	DELETE	O
90000143-n	lion dance	KEEP	None
03671668-n	dawai	DELETE	O
04677514-n	berbentuk	DELETE	O
08679972-n	jalan	KEEP	O
12416423-n	crocus	KEEP	X
00654885-n	heran	DELETE	O
02775934-a	keuangan	KEEP	None
00004722-r	satu	KEEP	None
05851131-n	lambang	KEEP	O
06799897-n	jalur	DELETE	O
04401088-n	telepon	KEEP	O
03176763-n	perbelanjaan	KEEP	None
80000174-n	bangsawan	KEEP	None
80000665-x	selamat pagi	KEEP	None
02102840-v	berkelana	KEEP	O
01332730-v	tutupi	KEEP	X
01182709-v	membekalkan	DELETE	O
07155661-n	bahasa daerah	KEEP	Y
00965606-a	kenal	KEEP	None
02547586-v	bantu	KEEP	Y
02270186-a	tiap	KEEP	L
05867413-n	sebagian	KEEP	None
00098605-r	ke rumah	KEEP	X
01437963-a	panjang	KEEP	Y
03116530-n	loket	KEEP	None
00612042-v	memperingati	KEEP	O
08238463-n	kelas	KEEP	O
14046202-n	mengandung	KEEP	M
02304507-v	jatuh	KEEP	O
13384557-n	uang	KEEP	O
90000031-n	festival tiongchupia	KEEP	None
02847786-a	bunga	KEEP	O
02747709-v	diteruskan	DELETE	X
00856651-a	soul	KEEP	None
02599636-v	makan	DELETE	O
01712704-v	buat	DELETE	O
05714466-n	parfum	KEEP	O
02020590-v	kebentok	DELETE	O
06566077-n	piranti	KEEP	None
05916155-n	saran	KEEP	O
00948670-a	di dalam	KEEP	X
02434976-v	menjadi ahli	KEEP	X
04564698-n	jalan	KEEP	O
02526085-v	tercapai	DELETE	Y
80001649-n	DVD	KEEP	None
00024356-r	gak	KEEP	L
01982395-v	jadi	DELETE	O
00025290-r	tempat	DELETE	O
02020590-v	sampai ke	DELETE	X
02460199-v	menyewakan	KEEP	O
01452593-a	nyaring	KEEP	Y
01647672-v	memberi	KEEP	O
07923748-n	perasan	KEEP	None
13134947-n	buah-buahan	KEEP	Y
02259239-a	jual	KEEP	L
01664172-v	bermasak	DELETE	None
02686471-v	berangkat	DELETE	O
02238085-v	mendapat	DELETE	Y
07750586-n	almond	KEEP	None
01380122-v	memindahi	DELETE	O
00053691-a	dodol	KEEP	None
02161982-a	penting	KEEP	O
00362348-v	menghentikan	KEEP	O
06487395-n	sekalender	KEEP	X
03670849-n	barisan	DELETE	O
02685951-v	menyalip	DELETE	O
09270894-n	dunia	KEEP	O
10107303-n	pendiri	KEEP	O
00067129-v	tersedan-sedan	KEEP	L
00076193-r	bolak-balik	KEEP	O
00141632-v	ikatkan	KEEP	X
00783840-a	general	KEEP	None
01982395-v	menakol	DELETE	O
14474052-n	kemewahan	KEEP	O
07923748-n	jus	KEEP	Y
01814815-v	menyemangati	KEEP	O
15218272-n	ramadan	KEEP	None
08293003-n	armada	KEEP	O
01180351-v	menyediakan	KEEP	O
07344015-n	matahari terbenam	KEEP	X
02871858-a	regional	KEEP	O
00851744-a	layak	KEEP	Y
00381097-a	merah darah	DELETE	O
02568672-v	lakukan	DELETE	X
00770437-v	dapat	DELETE	O
08566028-n	berujung	KEEP	None
07377244-n	lonceng	KEEP	O
07450651-n	perayaan	KEEP	O
02372605-v	melalui	KEEP	O
15212739-n	september	KEEP	O
00927017-a	wujud	KEEP	O
00381097-a	red	KEEP	None
09604451-n	Sherlock Holmes	KEEP	O
01539444-a	rendah	DELETE	O
15050011-n	pedas	KEEP	Y
01809321-v	terkagum-kagum	KEEP	None
02358034-v	membuat	KEEP	O
00577068-n	prosedur	KEEP	O
01292128-a	cenderung	KEEP	O
00122626-a	berikut	KEEP	O
00180756-r	terasing	DELETE	O
14802450-n	baja	KEEP	Y
01471723-a	kurang	KEEP	O
00522463-a	sempurna	KEEP	O
00777522-v	mempesona	KEEP	None
80000660-x	selamat siang	KEEP	None
07947255-n	masyarakat	KEEP	None
00031264-n	rombongan	KEEP	Y
01103021-a	spesifik	KEEP	L
00928371-n	perancangan	KEEP	O
09952539-n	direktur	KEEP	X
00722232-v	berfokus	KEEP	O
01982395-v	mencolok mata	DELETE	None
02958576-a	spanish	KEEP	None
00470701-v	menyapu bersih	KEEP	X
01645601-v	menimbulkan sst	DELETE	X
02544048-a	yg mengerikan	DELETE	X
01326528-v	menumpas	DELETE	O
07860988-n	adonan	KEEP	O
12102133-n	rumput	KEEP	O
00599992-v	meneliti	DELETE	O
00923793-v	tunjuk	KEEP	X
03982060-n	kolam	KEEP	O
02268351-v	memboroskan	KEEP	Y
00815941-a	pertengahan	KEEP	O
00142191-v	berbentuk	DELETE	O
03650173-n	lapis	KEEP	L
02004874-v	kembali	KEEP	Y
15147097-n	masa kecil	KEEP	None
01591699-a	raja	KEEP	O
00004475-n	insan	DELETE	O
02632940-v	lain	KEEP	None
01664172-v	membimbing	DELETE	O
00157967-r	sendiri	KEEP	L
08050678-n	pemerintahan	KEEP	Y
02248465-v	menemukan	KEEP	O
01131043-a	kejahatan	KEEP	O
05115568-n	banyak	KEEP	O
02844174-a	kepala	KEEP	O
14483917-n	can	DELETE	None
03427296-n	gapura	KEEP	O
05728678-n	dirancang	KEEP	X
05202497-n	kemampuan	KEEP	O
04981139-n	suara	KEEP	O
09963574-n	chef	KEEP	None
01777210-v	suka	KEEP	O
02685951-v	hidup	DELETE	O
01817314-v	memikat	KEEP	O
00120316-v	membuat	KEEP	O
02427103-v	buat	KEEP	None
13862780-n	kelihatan spt	DELETE	X
00579084-a	tampak	KEEP	O
00953216-v	ceritakan	KEEP	X
01999218-v	memimpin	DELETE	O
02926936-a	kereta	KEEP	O
00024073-r	tak	KEEP	Y
08430568-n	deretan	KEEP	O
05849284-n	karakter	KEEP	None
05667404-n	tradisi	KEEP	Y
00432689-n	hobi	KEEP	O
09917593-n	kanak	KEEP	X
09179606-n	mengapa	KEEP	O
09448361-n	sungai	KEEP	None
00005718-a	tak terbatas	KEEP	X
00020759-r	belum pernah	KEEP	X
01090335-v	lawanlah	KEEP	None
02052333-a	kota	KEEP	O
02500884-a	berharga	KEEP	Y
09275473-n	eropa	KEEP	X
05898568-n	program	KEEP	O
09960688-n	kontraktor	KEEP	O
00188510-r	yaitu	KEEP	None
01755816-v	melakukan	KEEP	O
02747403-v	terhubung	KEEP	None
90000314-n	deepavali	KEEP	None
05867413-n	bagian	KEEP	Y
00047534-r	dan juga	KEEP	None
07931452-n	minuman campuran rum	DELETE	X
90000164-n	suntec city mal	KEEP	None
02428924-v	bertemu	KEEP	Y
02620587-v	meliputi	DELETE	O
90000332-n	sayur lodeh	KEEP	None
09823502-n	bibi	KEEP	O
04679738-n	tampang	KEEP	None
76100085-x	bengkawan	KEEP	None
08588152-n	sebelah dalam	DELETE	X
02229055-v	mewariskan	KEEP	Y
00071050-r	sekeliling	KEEP	O
00018781-r	agak	KEEP	O
04587648-n	jendela	KEEP	O
03882058-n	panel	KEEP	Y
01876261-a	modern	KEEP	None
02468635-a	khas	KEEP	O
01204294-n	garis lurus	DELETE	X
01551633-a	salah	KEEP	None
01265308-a	menggelikan	KEEP	O
00249736-r	ke dalam	DELETE	X
00770437-v	mengambil	DELETE	O
01326528-v	mengubrak-abrik	DELETE	O
01385773-a	raksasa	KEEP	O
02077656-v	menyampaikan	DELETE	Y
06155567-n	sejarah	KEEP	Y
01999798-v	membentuk	DELETE	O
02466134-v	berbelanja	KEEP	O
00835292-a	mengagumkan	KEEP	O
90000189-n	singapore flyer	KEEP	None
14699752-n	batu mulia	KEEP	X
04980008-n	aroma	KEEP	Y
07519253-n	kengerian	KEEP	O
02858304-n	kapal	KEEP	Y
07635155-n	biskuit	KEEP	O
00601378-v	masukilah	KEEP	None
02788689-n	batang	KEEP	O
01034457-a	asing	KEEP	O
04317833-n	tusuk	KEEP	None
02685951-v	menghantar	DELETE	O
07970406-n	keluarga	KEEP	O
01635146-a	didirikan	KEEP	None
01664172-v	melakukan	DELETE	O
00335768-a	tertentu	KEEP	O
01055954-n	kunjungan	KEEP	O
09048127-n	east coast	KEEP	None
02089420-v	bolak-balik	KEEP	None
15121302-n	dahulu	KEEP	O
02207206-v	membeli	KEEP	Y
07623136-n	pastri	KEEP	None
90000156-n	sang nila utama	KEEP	None
00097840-r	balik	KEEP	O
08975617-n	kashmir	KEEP	L
11311173-n	steven spielberg	KEEP	None
07086518-n	irama	KEEP	Y
02599636-v	jadi	DELETE	O
01664172-v	memasang	DELETE	O
06505517-n	salinan	KEEP	O
09433442-n	pantai	KEEP	O
07573696-n	sajian	KEEP	Y
00065639-v	beroleh	DELETE	O
02664769-v	berukuran	DELETE	O
07758680-n	anggur	KEEP	O
01654628-v	dibangun	KEEP	None
13713003-n	dawai	DELETE	O
11033358-n	harvey	KEEP	None
07385660-n	kebisingan	KEEP	O
02913152-n	perumahan	KEEP	Y
00487525-a	standar	KEEP	None
00063652-n	keberhasilan	KEEP	O
03113657-n	kostum	KEEP	Y
01674604-a	kurang baik	DELETE	X
05870055-n	suatu	KEEP	L
00993117-a	ringan	KEEP	L
01557120-a	sebagian besar	KEEP	O
01915365-v	melewati	KEEP	None
80001085-n	Ibu	KEEP	None
01862386-a	eksklusif	KEEP	Y
00239230-n	inisiatif	KEEP	Y
00787465-n	sumbangsih	KEEP	Y
08956760-n	laos	KEEP	None
00048475-r	hari ini	KEEP	X
77000088-r	demikian	KEEP	None
01972820-a	berkaitan	KEEP	Y
14438125-n	reputasi	KEEP	O
01038666-v	mengobrol	KEEP	O
00279278-r	dengan hampa	KEEP	None
00968730-a	eksotik	KEEP	Y
90000195-n	Festival Tiongchupia	KEEP	None
07270179-n	tanda	KEEP	O
01754421-a	permanen	KEEP	Y
10020890-n	dr.	KEEP	None
02280132-v	mempertahankan	KEEP	O
01151110-v	menenang	DELETE	O
02096167-v	dipusingkan	DELETE	X
07614825-n	es krim coklat	KEEP	X
90000310-n	bihun	KEEP	None
13270373-n	sajian	KEEP	None
00347420-v	bermain muzik	DELETE	X
01210737-v	menggunakan	KEEP	O
00929815-a	banyak dinantikan	KEEP	None
00834198-a	berkesan	KEEP	Y
00352826-v	berakhir	KEEP	O
02416278-v	berkolaborasi	KEEP	None
02395003-n	babi	KEEP	O
00602255-v	menyerap	KEEP	L
00523513-n	olah	KEEP	None
90000326-n	ayam goreng	KEEP	None
01735736-a	sabar	KEEP	Y
05051896-n	lanjutan	KEEP	Y
02468635-a	klasik	KEEP	Y
00428270-n	dansa	KEEP	O
01543123-v	duduklah	KEEP	None
01571363-a	buatan	KEEP	Y
00704690-v	berencana	KEEP	Y
00087736-v	mendapati	DELETE	O
00405645-r	saling	KEEP	O
02025829-v	menemani	KEEP	O
14841267-n	udara	KEEP	Y
80001298-n	Palembang	KEEP	None
05254795-n	rambut	KEEP	Y
01919931-a	hiruk	KEEP	Y
10880981-n	campbell	KEEP	None
13768440-n	segelas bir	KEEP	X
00402419-a	semarak	KEEP	O
09407043-n	santai	KEEP	O
01119169-v	serang	KEEP	O
10023039-n	orang	DELETE	O
05714466-n	wangi	KEEP	O
90000195-n	Festival Tengah Musim Gugur	KEEP	None
00359135-n	singkatan	KEEP	O
01848718-v	pergi	KEEP	O
00486157-r	bawah	KEEP	Y
02075857-v	memasukkan	DELETE	O
14792703-n	gula	DELETE	O
01437963-a	lama	KEEP	Y
13619307-n	segelas	KEEP	None
00007884-r	setengah	KEEP	O
03899768-n	teras	KEEP	None
13778671-n	tempat parkir	KEEP	O
01878466-a	patut	KEEP	Y
00951831-a	di dalam	DELETE	X
02043190-v	dibagikan	KEEP	None
00061203-r	kemudian	KEEP	O
02324478-v	menambah	KEEP	O
02729965-n	alat	KEEP	Y
06326797-n	diri	KEEP	O
00444629-v	mencair	KEEP	O
01794340-a	semarak	KEEP	O
07886572-n	bru	DELETE	X
00176383-r	banyak	KEEP	O
01968165-a	harian	KEEP	Y
07670254-n	pork	KEEP	None
03364340-n	iring-iringan	KEEP	None
04548362-n	dompet	KEEP	O
10153414-n	orang lelaki	DELETE	X
02627934-v	berhasil	DELETE	O
00005526-v	berembus	DELETE	O
90000313-n	keluak	KEEP	None
03129222-a	vietnam	KEEP	None
00038625-r	tentunya	KEEP	X
05905706-n	rencana	KEEP	Y
09963320-n	masak	KEEP	Y
08110373-n	spesies	KEEP	Y
01959294-a	berkala	KEEP	Y
07823951-n	kari	KEEP	O
00227507-a	hebat	KEEP	None
01911526-v	kelilingi	KEEP	None
01167981-v	makan	KEEP	Y
90000064-n	malay heritage centre	KEEP	None
08884961-n	surrey	KEEP	X
14411981-n	penghargaan	KEEP	X
01645601-v	meminta	DELETE	O
02717102-v	mengangkut	DELETE	O
05548840-n	bahu	KEEP	Y
02856463-n	papan	KEEP	O
04081281-n	pusat jajanan	KEEP	None
00053691-a	lengket	KEEP	None
02858304-n	sampan	KEEP	Y
00431552-n	kesukaan	KEEP	O
01617192-v	menciptakan	KEEP	O
77000112-n	kenapa	KEEP	None
00951831-a	bhg dlm	DELETE	X
02741546-v	makan	DELETE	O
00920336-v	melihat	KEEP	O
02394183-v	menyangka	DELETE	O
14437552-n	dipuja	KEEP	None
15120346-n	kali	KEEP	Y
00053691-a	liat	KEEP	Y
01036383-a	asli	KEEP	Y
14705287-n	terasi	KEEP	Y
13846199-n	utama	KEEP	L
00979870-v	kata	KEEP	O
00973434-a	mewah	KEEP	O
05902872-n	sistem	KEEP	O
01283208-v	bungkus	KEEP	X
01539444-a	biasa	DELETE	O
00446921-a	hampir	KEEP	O
00087736-v	berhasil	DELETE	O
08493064-n	wilayah	KEEP	Y
02627934-v	menanyai	DELETE	O
14699752-n	permata	KEEP	Y
02062670-a	tetap sama	KEEP	None
02300501-a	kenyang	KEEP	Y
14040660-n	dahaga	KEEP	O
02166460-v	mengamati	KEEP	O
02217452-a	dua	KEEP	O
07858978-n	honey	KEEP	None
02694677-v	indah	KEEP	None
04945530-n	keserakahan	KEEP	O
02887970-n	gelang	KEEP	O
00515380-a	seluruh	KEEP	O
77000075-n	ini	KEEP	None
00235435-n	mulai	KEEP	O
08081668-n	agama	KEEP	O
01834053-v	terjun	KEEP	O
80001271-n	sang	KEEP	None
00071840-r	di sekitar	DELETE	X
02880322-a	tata	KEEP	None
01216004-v	menggenggam	KEEP	O
05122557-n	kebanyakan	KEEP	O
06492939-n	menu	KEEP	Y
00417787-r	dengan	DELETE	O
00517728-n	festival	KEEP	Y
00856651-a	lezat	KEEP	None
00024073-r	tidaklah	DELETE	X
13713003-n	garisan	DELETE	None
05566504-n	jari	KEEP	Y
00269258-n	rekonstruksi	KEEP	L
08622950-n	keadaan	DELETE	O
15156001-n	hari ini	KEEP	X
04617289-n	hal	KEEP	O
02267989-v	memenuhi	DELETE	O
00108479-r	tempat ini	KEEP	None
09282724-n	buih	KEEP	O
00732224-v	memberi	KEEP	O
09820263-n	olahragawan	KEEP	Y
02355596-v	membentuk	DELETE	O
00484166-v	menyelesaikan	KEEP	Y
02935658-n	kafe	KEEP	Y
80000635-n	katong	KEEP	None
00116510-r	bersamaan	KEEP	None
90000135-n	Hainanese chicken rice	KEEP	None
14924602-n	jade	KEEP	None
06401107-n	tempat	DELETE	O
76100076-x	bidang	KEEP	None
06253690-n	pesan	KEEP	Y
08289282-n	hip-hop	KEEP	None
00770437-v	merangsang	DELETE	O
80000511-n	joget	KEEP	None
80001931-x	belum	KEEP	None
08430568-n	baris	DELETE	O
02679899-v	menjaga	KEEP	O
00394813-v	memadukan	KEEP	O
02157557-n	pigtail	KEEP	None
01783158-a	religius	KEEP	O
02065665-a	berlainan	KEEP	O
13481883-n	lidah api	KEEP	O
80001019-v	buka	KEEP	None
01846413-a	ada	KEEP	Y
14433361-n	pimpinan	KEEP	O
05616246-n	kemampuan	KEEP	O
04931733-n	cara	KEEP	O
08507558-n	awal	KEEP	O
00158503-v	meningkatkan	KEEP	O
08240169-n	kelompok	KEEP	O
02620587-v	terdiri	KEEP	None
