synset	lemma	annotation	goodness label	confidence	language
00025290-r	dimanapun juga	DELETE	X	1	English
01643620-a	usia	KEEP	O	1	Finnish
04536866-n	biola	KEEP	O	1	English
00406963-v	menyediakan	KEEP	O	1	English
02798769-n	dasar	KEEP	O	1	English
02191546-v	terasa	KEEP	None	1	English
01028748-v	bernama	KEEP	X	1	English
00332017-v	digiling	KEEP	None	1	Spanish
01640855-v	melakukan	KEEP	O	1	Arabic
00276225-r	di puncak	KEEP	X	1	English
15170331-n	dua minggu	KEEP	X	1	English
02706605-v	menggelegak	KEEP	O	1	English
01156834-v	menghabiskan	KEEP	O	1	Spanish
08226335-n	kota	KEEP	O	2	English, Portuguese
04728786-n	keunggulan	KEEP	O	1	English
04565233-n	tepi jalan	KEEP	X	1	English
02238085-v	dapatkan	KEEP	X	1	English
00344174-v	menjadi	KEEP	O	1	Arabic
00064504-n	hits	KEEP	None	1	Spanish
14915184-n	es	KEEP	X	1	Finnish
00310386-v	berkembang	KEEP	Y	1	English
03220513-n	kubah	KEEP	Y	1	Polish
01203893-v	menggembung	DELETE	None	1	English
01753788-v	diciptakan	KEEP	X	1	Spanish
00024356-r	tidak	KEEP	L	1	English
08588152-n	dalam	KEEP	O	1	English
03931044-n	ikon	KEEP	Y	1	Portuguese
02006834-v	melenda	DELETE	O	1	English
07015510-n	komedi	KEEP	Y	1	English
14864360-n	lemak	KEEP	O	1	Slovene
00118032-r	lalu	KEEP	O	1	Finnish
04081281-n	resto	KEEP	X	1	English
00624476-v	mengarik	DELETE	O	1	English
00110533-r	di dalam	DELETE	X	1	English
08621598-n	jawatan	DELETE	O	1	English
04956594-n	warna	KEEP	Y	1	English
03786901-n	lumpang	KEEP	None	1	English
09092497-n	saya	DELETE	O	1	English
00028797-r	namun	KEEP	Y	1	English
02684924-v	dilanjutkan	KEEP	None	1	English
00927017-a	ada	KEEP	O	1	English
03542333-n	hotel 1929	KEEP	None	1	Polish
01753788-v	menciptakan	KEEP	O	1	Spanish
02560585-v	membentuk watak	DELETE	X	1	Spanish
01982395-v	menabrak	DELETE	O	1	Finnish
02685665-v	capai	KEEP	None	1	English
13766733-n	secangkir	KEEP	None	1	Polish
08997801-n	star	KEEP	None	1	English
00630380-v	merenungkan	KEEP	Y	1	English
02603699-v	kelihatan	DELETE	O	1	English
01409581-a	bagaikan	KEEP	O	1	Spanish
00380696-n	pencampuran	KEEP	O	1	English
02774630-n	koper	KEEP	None	1	Portuguese
00599992-v	memasuki	DELETE	O	1	English
02020590-v	sampai di	DELETE	X	1	English
01872745-a	mendalam	KEEP	Y	1	English
07189130-n	doa	KEEP	O	1	English
01398919-v	menghentak	KEEP	None	1	English
00751567-v	membutuhkan	DELETE	O	1	English
01017161-a	fit	KEEP	O	1	Finnish
01777210-v	kayak	DELETE	O	1	English
02759614-v	nyalakan	KEEP	X	1	English
00007846-n	sso yg dipandang tinggi	DELETE	X	1	English
02599636-v	ambil	KEEP	L	1	English
02220461-v	alihkan	KEEP	X	1	Finnish
09805475-n	arsitek	KEEP	O	1	English
01003249-v	dipotret	KEEP	X	1	English
00890590-v	pastikan	KEEP	X	1	English
07302836-n	api	KEEP	O	1	English
05627785-n	surga	KEEP	None	1	English
10639925-n	fans	KEEP	X	1	English
01845720-v	berjalan-jalan	KEEP	O	1	English
05815517-n	bidang	KEEP	O	1	Spanish
02604760-v	berukuran	DELETE	O	1	Spanish
08361329-n	demokrasi	KEEP	Y	1	Slovene
13779374-n	kapasitas	KEEP	O	1	English
08801678-n	italia	KEEP	None	1	Polish
02536557-v	pengaruh	KEEP	O	1	English
08593262-n	bentuk	DELETE	O	1	Spanish
01389776-v	tertimbun	KEEP	None	1	Portuguese
09810707-n	arsonist	KEEP	None	1	English
02006834-v	menakol	DELETE	O	1	English
00996328-v	ubah	KEEP	None	1	English
02209745-v	membutuhkan	DELETE	O	1	English
02150948-v	menyaksikan	KEEP	Y	1	English
02192570-v	berbumbu	KEEP	None	1	English
07290905-n	awal	KEEP	O	1	Spanish
00257269-v	berkembang	KEEP	O	1	English
15137890-n	wisata	KEEP	None	1	English
02568672-v	dianut	KEEP	None	1	English
00737476-v	merebut	KEEP	O	1	English
02270342-a	kelas	KEEP	None	1	Finnish
00116280-r	simbolis	KEEP	None	2	English, Portuguese
02521410-v	berselisih	DELETE	O	1	English
13744916-n	tujuh	KEEP	O	1	English
00676450-v	pilih	KEEP	Y	1	English
01053617-n	tinggal	KEEP	L	1	Arabic
02844214-n	bistro	KEEP	None	2	English, Polish
01814385-a	politik	KEEP	Y	2	English, Spanish
00771632-v	menghantar	DELETE	O	1	English
04398497-n	kwong chen	KEEP	None	1	English
00764222-v	setuju	KEEP	Y	1	English
03561345-n	gambar	KEEP	O	1	Portuguese
03665366-n	lampu	KEEP	Y	1	Slovene
00624738-n	latihan	KEEP	Y	1	English
02670890-v	menyediakan	KEEP	O	1	Finnish
00117985-v	tersimpan	KEEP	O	1	English
15137890-n	libur	KEEP	Y	1	English
04341686-n	struktur	KEEP	Y	1	Portuguese
01474550-v	lepaskan	KEEP	X	1	English
07747951-n	mandarin	KEEP	O	1	English
01862386-a	khusus	KEEP	O	1	English
02374451-n	kuda	KEEP	Y	1	English
02402825-v	memusnahkan	DELETE	O	1	Spanish
10363913-n	pemula	KEEP	O	1	Spanish
07965937-n	dunia	KEEP	O	1	English
00037396-n	tindak	KEEP	O	1	Greek
00950431-v	dianggap	KEEP	X	1	English
00173338-v	membutuhkan	DELETE	O	1	Arabic
07814925-n	jahe	KEEP	O	1	English
07783967-n	belut	KEEP	O	1	English
00067129-v	menangis tersedu-sedu	DELETE	X	1	Finnish
00394813-v	mencampuri	DELETE	O	1	English
01607072-v	menyatukan	KEEP	O	1	English
13137409-n	arbei	DELETE	O	1	English
00049003-n	hal memperkenalkan sso	DELETE	X	1	Spanish
00599992-v	membawa	DELETE	O	1	English
05839024-n	berbentuk	KEEP	O	1	English
08561081-n	utara	KEEP	O	1	English
02275209-a	mantap	KEEP	Y	1	Finnish
01609287-v	menarik-narik	KEEP	None	1	English
01168468-v	mengganyang	DELETE	O	1	English
07166851-n	khusus	KEEP	Y	1	English
09246464-n	tebing	KEEP	O	1	English
02666239-v	berbeda	KEEP	O	1	Finnish
00757080-n	dosa	KEEP	Y	1	English
01285440-v	dikalungi	KEEP	None	1	English
07309599-n	11	KEEP	None	1	English
02664769-v	imbang	KEEP	L	1	Spanish
01870889-a	berguna	KEEP	O	1	Spanish
01312371-v	dituangkan	KEEP	None	1	English
00018189-r	bahkan	KEEP	O	1	English
00282858-r	terus menerus	KEEP	X	2	English, Spanish
08489627-n	situ	KEEP	L	1	English
08949093-n	holland	KEEP	None	1	Finnish
06549661-n	izin	KEEP	Y	1	English
02324397-a	lemas	KEEP	X	1	English
00120796-v	mengantongi	DELETE	O	1	English
00598954-v	menemukan	KEEP	O	1	English
02541921-v	wakili	KEEP	X	1	English
06430385-n	kitab	KEEP	O	1	English
02999757-n	rantai	KEEP	Y	1	English
06410904-n	buku	KEEP	Y	1	Portuguese
01157517-v	menghabiskan tenaga	DELETE	X	1	English
01332386-a	intelektual	KEEP	Y	1	English
06427387-n	ensikopledia	KEEP	None	1	Greek
08524262-n	tengah	KEEP	O	1	English
02394183-v	meluwengkan	DELETE	O	1	English
01157517-v	makan	DELETE	O	1	English
01195299-v	mencicipi	KEEP	O	1	English
01046932-v	lolongan	DELETE	None	1	English
02089420-v	bolak-balik	KEEP	None	1	Finnish
01462005-v	mengarih	DELETE	O	1	Finnish
10199251-n	imam	KEEP	O	1	Spanish
00041954-r	umum	KEEP	O	1	Finnish
01639765-n	katak	KEEP	Y	1	Greek
00213794-v	berupaya	DELETE	O	1	English
07578093-n	makan besar	KEEP	O	1	English
04101232-n	gulungan	KEEP	Y	1	English
02294436-v	menyebarkan	KEEP	O	1	English
05210534-n	jiwa	KEEP	O	1	English
04674715-n	rupa	KEEP	Y	1	English
10340312-n	musisi	KEEP	O	1	English
02687385-v	menuju	DELETE	O	1	English
02341266-a	yang lebih tinggi	KEEP	X	1	Portuguese
03104594-n	salinan	KEEP	Y	1	Spanish
13792183-n	ikatan	KEEP	Y	1	Finnish
00176981-r	berkali-kali	KEEP	None	1	Portuguese
00071840-r	di sekitar	KEEP	X	1	English
07814790-n	adas	KEEP	O	1	English
15162388-n	perayaan	KEEP	O	1	Slovene
01935233-v	menuju	KEEP	O	1	English
07110615-n	suara	KEEP	O	1	English
00027795-r	masih	KEEP	O	1	Portuguese
15227846-n	jam	KEEP	Y	1	Finnish
08642037-n	bahagian	DELETE	None	1	Thai
01712704-v	perbuat	KEEP	None	1	English
02080577-a	memuaskan	KEEP	Y	1	Spanish
02053941-v	mendekati	KEEP	Y	1	English
01409581-a	laksana	KEEP	O	1	Spanish
10016103-n	umatnya	KEEP	None	1	Thai
08186047-n	layanan	KEEP	L	1	English
08428485-n	arak-arakan	KEEP	Y	1	English
01718867-a	miring	KEEP	O	1	Finnish
00227507-a	bagus	KEEP	None	1	Finnish
02560585-v	kerjakan	KEEP	None	1	Spanish
07668702-n	pig	KEEP	None	1	Polish
00592341-v	menghargai	KEEP	O	1	English
08562067-n	dunia	KEEP	O	1	Finnish
01418667-v	lakur	DELETE	O	1	Finnish
01970826-v	jatuh	KEEP	O	1	Slovene
00084223-r	begitu	KEEP	O	1	Finnish
06194409-n	kebudayaan	KEEP	Y	1	English
01494310-v	memasukan	KEEP	None	1	Arabic
03674270-n	ntautan	KEEP	None	1	English
02603699-v	orang	DELETE	O	1	English
00973728-v	tampilkan	KEEP	None	1	English
00522751-v	dapatkan	DELETE	X	1	English
02108654-v	mendapat	KEEP	O	1	English
02587532-v	mengusahakan	DELETE	O	1	English
07884567-n	minuman	KEEP	None	1	Greek
00249736-r	di	DELETE	O	1	Finnish
01791911-a	sederhana	KEEP	Y	1	Spanish
00087736-v	meregangkan	DELETE	O	1	English
00028270-n	masa	KEEP	O	1	Finnish
02933842-n	kabel	KEEP	Y	1	English
03936764-n	pil	KEEP	O	1	English
02614181-v	tinggal	DELETE	O	1	English
04930478-n	bentuk	KEEP	L	1	Japanese
10103485-n	orang asing	KEEP	Y	1	Slovene
01821132-v	terpaku	KEEP	O	1	English
02634265-v	menghasilkan	KEEP	O	1	English
01972298-v	jatuh	KEEP	Y	1	Portuguese
00676450-v	memilih	KEEP	Y	1	English
01643620-a	lanjut usia	KEEP	Y	1	Finnish
01156834-v	mengalami	DELETE	O	1	Spanish
01775164-v	mencintai	KEEP	O	1	English
01002740-v	membuat penggambaran	DELETE	X	1	English
05725527-n	hawa	KEEP	None	1	English
04435180-n	genting	KEEP	O	1	English
00065639-v	ada	DELETE	O	1	Greek
02629535-v	berisi	KEEP	O	1	English
05162985-n	kerugian	KEEP	O	1	English
05637558-n	kecakapan	KEEP	X	1	English
01047874-a	beruntung	KEEP	O	1	Finnish
09972010-n	saudara”	KEEP	None	1	English
00156601-v	tambah	KEEP	X	1	English
01664172-v	terbuat	KEEP	None	1	English
05301072-n	lidah	KEEP	Y	1	English
07211950-n	lolongan	KEEP	None	1	English
00934199-a	murah	KEEP	Y	1	English
01315333-v	simak	KEEP	None	1	English
01188725-v	mencita-citakan	DELETE	O	1	Greek
00599992-v	membutuhkan	DELETE	O	1	English
13134947-n	buah	KEEP	Y	1	English
09437241-n	iris	KEEP	None	1	Slovene
13596756-n	par	KEEP	O	1	Spanish
01651444-v	mengorganisir	KEEP	None	1	English
08973776-n	nigeria	KEEP	None	1	Polish
07653982-n	potongan	KEEP	O	1	English
04197391-n	baju	KEEP	Y	1	English
00021265-n	makanan	KEEP	Y	1	English
02749904-v	adalah	KEEP	L	1	English
00770437-v	mengantongi	DELETE	O	1	Spanish
01868370-v	menggeliat	KEEP	None	1	Spanish
00993608-v	bergaya	KEEP	None	1	English
15208540-n	hari	KEEP	O	1	English
01002740-v	meluwengkan	DELETE	O	1	English
01602318-v	diseimbangkan	KEEP	None	1	Spanish
02812482-a	wilayah	KEEP	O	1	Portuguese
07417405-n	darurat	KEEP	Y	1	English
01167981-v	bersantap	DELETE	Y	1	Portuguese
15168790-n	fajar menyingsing	KEEP	O	1	English
07809096-n	bumbu	KEEP	Y	1	Finnish
02005948-v	tiba di	KEEP	X	1	English
01656628-a	tertutup	KEEP	O	1	Portuguese
02609764-v	henti	KEEP	O	1	English
00065639-v	mengantongi	DELETE	O	1	Greek
06329734-n	masa sekarang	KEEP	X	1	English
00799076-v	mengambil	DELETE	O	1	English
00007703-r	separuh	KEEP	O	1	English
01807882-v	tertarik	KEEP	O	1	Finnish
01071198-a	segar	KEEP	O	1	Thai
01095914-a	masak	DELETE	O	1	English
01427127-v	memasukkan	DELETE	O	1	English
08061042-n	bisnis	KEEP	O	1	English
02715513-n	masuk	KEEP	None	1	English
07736971-n	truffle	KEEP	X	1	English
08432345-n	antrian	KEEP	X	1	English
02202928-v	memelihara	KEEP	O	1	English
13525549-n	penampilan	KEEP	O	1	English
03398467-n	hadapan	KEEP	Y	1	English
01027859-n	tradisi	KEEP	Y	1	Portuguese
02531625-v	mencoba	KEEP	O	1	English
02991122-a	seni	KEEP	O	1	Spanish
01824736-v	peduli	DELETE	O	1	English
00074201-r	lalu	KEEP	O	1	Finnish
00041758-r	khusus	KEEP	None	1	Spanish
02737876-v	tempat	DELETE	O	1	English
00611481-v	mengenang	KEEP	O	1	English
02111684-a	gabungan	KEEP	Y	2	English, Spanish
13969243-n	harmoni	KEEP	O	1	Portuguese
09617867-n	ahli	KEEP	Y	1	English
13757249-n	langkah	KEEP	Y	1	English
01828736-v	gemar	KEEP	Y	1	English
02755017-v	menampik	DELETE	O	1	English
00159040-r	seperti	KEEP	None	1	Portuguese
10260322-n	letnan-gubernur	KEEP	None	1	Finnish
00522751-v	menyambut	DELETE	O	1	English
03903424-n	pedal	KEEP	O	1	Portuguese
01552519-v	potong	KEEP	L	1	Greek
05715864-n	sensai	KEEP	None	1	English
08430568-n	garis lurus	DELETE	X	1	Thai
02209745-v	berhasil	DELETE	O	1	English
01100145-v	memenangkan	KEEP	O	1	English
08651735-n	cakrawala	KEEP	O	1	English
08406486-n	yayasan	KEEP	Y	1	Finnish
06651577-n	kiat	KEEP	None	1	English
00101800-a	mementingkan diri	KEEP	X	2	English, Portuguese
04350905-n	kostum	KEEP	Y	1	Spanish
00299580-v	diadaptasi	KEEP	None	1	Spanish
07578363-n	porsi	KEEP	O	1	English
00156222-r	omong	KEEP	None	1	English
01712704-v	menunjukkan prestasi	DELETE	X	1	English
02741546-v	meluwengkan	DELETE	O	1	Spanish
10722575-n	pelatih	KEEP	O	1	English
00378365-r	benar	KEEP	L	1	English
02685951-v	berangkat	DELETE	O	1	English
05840650-n	variasi	KEEP	Y	1	English
08101410-n	ras	KEEP	L	1	English
02655135-v	terdapat	KEEP	None	1	English
02156225-v	melihat	KEEP	O	1	English
02001858-v	mengejar	KEEP	Y	1	Spanish
03926575-n	foto	KEEP	O	1	English
00020476-r	selalu	KEEP	L	1	Spanish
01978436-v	tersungkur	KEEP	O	1	English
06784966-n	kasus	KEEP	L	1	Slovene
14474052-n	kemakmuran	KEEP	O	1	English
01195299-v	cobalah	KEEP	X	1	English
07901587-n	liquer	KEEP	None	1	Slovene
02649042-v	tempati	KEEP	None	1	English
02020590-v	menyentuh	DELETE	O	1	English
01714208-v	dipentaskan	KEEP	None	1	English
10193719-n	pemburu	KEEP	O	1	English
00233687-r	lalu	DELETE	O	1	English
15213774-n	desember	KEEP	O	1	Polish
02268485-a	tidak ada	KEEP	L	1	Spanish
00575741-n	kerja	KEEP	O	1	Portuguese
01183573-v	temukan	KEEP	X	1	English
03032252-n	sinema	KEEP	None	1	English
00376400-n	kerusakan	KEEP	O	1	English
00255614-r	dengan ini	KEEP	M	1	English
02443849-v	kelola	KEEP	O	1	Arabic
01778212-a	jasmani	KEEP	Y	1	English
02494092-a	lantai bawah	KEEP	None	1	English
02297409-v	tawarkan	KEEP	L	1	English
09623038-n	pemimpin	KEEP	Y	2	English, Spanish
04194289-n	kapal	KEEP	O	1	Spanish
01013279-a	lalu	DELETE	O	1	Slovene
13165409-n	putik	KEEP	O	1	Finnish
14813182-n	tanah liat	KEEP	Y	1	English
02587532-v	memegang erat	DELETE	X	1	English
09908025-n	laki	KEEP	None	1	Finnish
02016062-v	turun	KEEP	O	1	Greek
02971672-a	hindustani	KEEP	None	1	English
00429060-v	mengurangi	KEEP	Y	1	English
03306385-n	ekspres	KEEP	L	1	Portuguese
01041968-n	doa	KEEP	Y	1	English
00238022-n	pertunjukan yang pertama	DELETE	X	1	Spanish
01063049-v	mengeluarkan	KEEP	O	1	English
04463510-n	jalan	KEEP	O	1	Spanish
01251128-a	sejuk	KEEP	Y	1	Finnish
01919931-a	gegap gempita	KEEP	O	1	Portuguese
13910384-n	ruang	KEEP	Y	1	English
14483917-n	peluang	KEEP	Y	1	Spanish
00109151-r	di sana	KEEP	O	1	Portuguese
01915365-v	memasukkan dan mengeluarkan barang-barang transit	DELETE	X	1	Portuguese
02620587-v	manusia	DELETE	O	1	Spanish
01496976-a	berarti	KEEP	O	3	English, Spanish, Portuguese
08593262-n	paras	DELETE	O	1	Spanish
00983123-v	number	KEEP	X	1	Greek
09396465-n	ujung	KEEP	O	1	English
02563724-v	melengkapi	KEEP	O	1	English
08497294-n	negeri	KEEP	L	1	Finnish
04010205-n	esplanade waterfront promenade	KEEP	None	1	English
00069672-r	maupun	KEEP	None	1	English
10276238-n	yang terkemuka	KEEP	X	1	Finnish
02587532-v	membenahi	DELETE	O	1	English
04299215-n	warung	KEEP	Y	1	English
00599992-v	menganalisis	DELETE	O	1	English
02154508-v	melihat	KEEP	O	1	English
02692232-n	bandara	KEEP	O	1	Arabic
00522751-v	menampung	DELETE	O	1	English
00152018-n	nama	KEEP	O	1	English
01862386-a	ekslusif	DELETE	X	1	English
07286014-n	pertanda	KEEP	O	1	English
00062857-r	oleh itu	KEEP	None	1	Slovene
05667404-n	kepercayaan	KEEP	O	1	English
04950537-n	tekstur	KEEP	O	1	English
09179264-n	alasan	KEEP	O	1	Spanish
15164233-n	rabu	KEEP	O	1	English
05238282-n	kulit	KEEP	Y	1	English
01943338-v	melesatlah	KEEP	None	1	English
00004722-r	baru	KEEP	O	1	Finnish
08664443-n	cacatan	DELETE	Y	1	English
12937678-n	carrot cake	KEEP	None	1	English
01845720-v	berkeliling	KEEP	None	1	English
07186828-n	permohonan	KEEP	O	1	English
02701210-v	mengawai	DELETE	O	1	English
14006945-n	kegiatan	KEEP	O	1	English
13323749-n	tol	KEEP	Y	1	English
13827426-n	arah	KEEP	O	1	Spanish
13849710-n	ratusan	DELETE	O	1	Portuguese
06851516-n	label	KEEP	L	1	English
03109881-n	sudut	KEEP	O	1	Finnish
01462005-v	menggaul	DELETE	O	1	Finnish
01999798-v	menuju	DELETE	O	1	English
08509786-n	kawasan	KEEP	O	1	Polish
00112601-r	belakangan	KEEP	O	1	English
04633453-n	vitalitas	KEEP	L	1	English
02327200-v	menyediaka	KEEP	None	1	English
02599636-v	makan	KEEP	O	1	English
01317533-v	memburu	KEEP	O	1	English
07064055-n	hip-hop	KEEP	None	1	English
05128519-n	area	KEEP	None	1	Polish
01967373-v	menenggelamkan	KEEP	O	1	English
08372411-n	suku	KEEP	O	1	English
00073897-r	sebagian besar	KEEP	O	1	Portuguese
05115040-n	banyak sekali	KEEP	X	1	English
00683280-v	meyakini	KEEP	None	1	Arabic
03176763-n	store department	KEEP	None	1	English
01418667-v	campur	DELETE	Y	1	Finnish
02568672-v	mempermahirkan	DELETE	X	1	English
02685951-v	ke	DELETE	O	1	English
00611256-v	terkenang	KEEP	O	1	English
13774404-n	rombongan	KEEP	O	1	Finnish
04677514-n	bentuk	KEEP	O	1	English
00799076-v	menelan	KEEP	L	1	English
02631659-v	dibanggakannya	KEEP	None	1	English
02873839-n	gerai	KEEP	Y	1	Spanish
14006945-n	aktivitas	KEEP	O	1	English
07020239-n	variety	KEEP	None	1	English
00007846-n	orang	KEEP	Y	1	English
14939445-n	air	DELETE	O	1	English
00957679-v	ulang	KEEP	O	1	English
02526085-v	mencapai	KEEP	Y	1	English
02697120-v	mengancam	KEEP	O	1	Arabic
03365991-n	berlantai-lantai	KEEP	X	1	English
02302817-v	menjajakan	KEEP	O	1	English
07035870-n	hymne	KEEP	X	1	English
01089778-n	kontribusi	KEEP	Y	1	Greek
02685951-v	mengoper	DELETE	O	1	English
02315002-a	lengkung	KEEP	None	1	Slovene
00511555-n	pesta	KEEP	O	1	English
02154508-v	mengamati	KEEP	O	1	English
00233687-r	oleh	DELETE	O	1	English
00586262-n	penghantaran surat	DELETE	X	1	English
00362103-n	penawaran	KEEP	Y	1	English
09536058-n	tuhan	KEEP	L	1	English
00158804-v	menumpuk	KEEP	O	1	English
07812184-n	rempah	KEEP	O	1	English
08439955-n	staf	KEEP	Y	1	Arabic
01326528-v	mengobrak-abrik	DELETE	X	1	Finnish
02671880-v	memuaskan	KEEP	O	1	Arabic
13137409-n	biji	DELETE	O	1	English
15236475-n	musim	KEEP	Y	1	Spanish
01806505-v	mempesona	KEEP	X	1	English
13776137-n	yang paling banyak	KEEP	X	1	Polish
02923510-a	muslim	KEEP	O	1	Portuguese
00945401-n	pencarian	KEEP	O	1	Spanish
00346693-n	terbalik	KEEP	Y	1	English
05602548-n	dahi	KEEP	Y	1	English
04679419-n	wajah	KEEP	O	1	Portuguese
13136556-n	nuts	KEEP	None	1	English
01158872-v	gunakan	KEEP	X	1	Finnish
06389553-n	tempat	DELETE	O	1	English
06369829-n	kisah	KEEP	O	1	English
06799897-n	baris	DELETE	O	1	English
01009240-v	nyatakan	KEEP	X	1	Arabic
02129165-n	simha	KEEP	None	1	English
07149836-n	perundingan	KEEP	O	1	English
00184117-v	mencampur	KEEP	O	1	Finnish
10432957-n	andalan	KEEP	Y	1	English
00597915-v	belajar	KEEP	O	1	Greek
00914421-a	seksama	KEEP	O	1	Portuguese
01156834-v	ada	DELETE	O	1	Spanish
05217168-n	tubuh	KEEP	Y	1	English
14429382-n	peringkat	KEEP	O	1	English
02965043-a	jepang	KEEP	X	1	English
05712076-n	sensasi	KEEP	O	1	Spanish
00283090-v	mewarnai	KEEP	O	1	English
15137890-n	liburan	KEEP	O	1	English
13749778-n	60	KEEP	None	2	Finnish, English
15203791-n	tahun	KEEP	Y	1	Polish
01171183-v	mereguk	KEEP	O	1	English
14792703-n	karbohidrat	KEEP	O	1	English
01828736-v	menikmati	KEEP	O	1	English
09620078-n	penghuni	KEEP	Y	1	Spanish
00100883-r	dari jauh	KEEP	X	1	Finnish
09409203-n	jalur	KEEP	O	1	English
02075857-v	berhasil	DELETE	O	1	English
00401783-n	hiburan	KEEP	O	1	English
00882948-v	direkomendasikan	KEEP	X	1	English
00129729-a	setelah makan	KEEP	X	1	Japanese
08728268-n	shanghai	KEEP	None	1	Polish
00039941-r	nampak	KEEP	None	1	Finnish
03878066-n	kastil	KEEP	L	1	Greek
01655505-v	membangun	KEEP	O	1	English
00614829-v	lupa	KEEP	O	1	English
02988060-a	nasional	KEEP	X	1	Japanese
00882948-v	puji	KEEP	Y	1	English
02686471-v	ke	DELETE	O	1	Greek
00771632-v	menuntun	DELETE	O	1	English
07850083-n	tahu	KEEP	Y	1	English
14480065-n	fase	KEEP	None	1	Slovene
02687385-v	membimbing	DELETE	O	1	English
00161630-r	perlahan	KEEP	O	1	English
02521410-v	tidak setuju	DELETE	X	1	English
00031798-r	sudah	KEEP	O	1	English
01192628-v	sanggup	KEEP	O	1	English
04624826-n	hati	KEEP	O	1	English
04530566-n	kapal	KEEP	Y	1	Portuguese
02053818-a	suci	KEEP	Y	1	English
01151110-v	menggunakan	DELETE	O	1	Spanish
07804323-n	briyani	KEEP	None	1	Portuguese
01226679-n	perbuatan baik	KEEP	X	1	English
09956578-n	penjajah	KEEP	O	1	Japanese
02706816-v	mengalahkan	KEEP	None	1	Spanish
07993109-n	biologi	KEEP	Y	2	English, Portuguese
04891010-n	kebijakan	KEEP	O	1	Portuguese
00520214-a	total	KEEP	O	1	Slovene
05844105-n	stail	DELETE	None	1	Portuguese
00089408-r	amat	KEEP	O	1	Finnish
00120796-v	memperoleh	DELETE	O	1	English
00046534-v	berbusana	KEEP	O	1	Arabic
14588492-n	komposisi	KEEP	O	1	Greek
00180756-r	ke tepi	DELETE	None	1	Finnish
01579813-v	buka	KEEP	O	1	English
01297315-a	memanjakan	KEEP	O	1	Finnish
02691722-v	dituangi	KEEP	None	1	English
13932948-n	tantangan	KEEP	O	1	English
01837744-a	persis	KEEP	O	1	English
09683757-n	penganut buddha	KEEP	None	1	English
01094725-n	dagang	KEEP	Y	1	English
09829923-n	bujangan	KEEP	O	2	Finnish, English
04253437-n	sabun	KEEP	Y	1	Japanese
02664769-v	manusia	DELETE	O	1	Spanish
06392935-n	pasal	KEEP	O	1	English
01088923-v	ditempatkan	KEEP	X	1	English
02621395-v	melatih	DELETE	O	1	English
02215977-a	multi	KEEP	None	1	Spanish
00026385-v	beristirahat	KEEP	Y	1	English
02208265-v	mendapat	DELETE	O	1	English
12587803-n	kelapa	KEEP	O	2	English, Slovene
14446493-n	kenyamanan	KEEP	O	1	Portuguese
04930632-n	gaya hidup	KEEP	Y	1	English
01691057-v	tulis	KEEP	O	1	English
02587532-v	mengendalikan	DELETE	O	1	English
00048739-r	segera	KEEP	O	1	English
00407535-n	tenaga	KEEP	O	1	English
00469637-v	layu	KEEP	O	1	English
02632167-v	memiliki	KEEP	O	1	Greek
09020440-n	kyrgyzstan	KEEP	None	3	English, Greek, Portuguese
01326528-v	makan	DELETE	O	1	Finnish
